,Height,RewardFee,Transactions,blockchain,nonce,time,Time,AvgFee/Tx
0,1331948,0.03511858,8,LTC.main,0,2017-12-14T07:59:06Z,2017-12-14 07:59:06,0.0043898225
1,1331947,0.19342413,87,LTC.main,0,2017-12-14T07:58:56Z,2017-12-14 07:58:56,0.0022232658620689656
2,1331946,0.26425926,223,LTC.main,0,2017-12-14T07:57:52Z,2017-12-14 07:57:52,0.0011850191031390134
3,1331945,0.05045004,41,LTC.main,0,2017-12-14T07:54:26Z,2017-12-14 07:54:26,0.0012304887804878049
4,1331944,0.26168388,167,LTC.main,0,2017-12-14T07:54:01Z,2017-12-14 07:54:01,0.001566969341317365
5,1331943,0.0264694,35,LTC.main,0,2017-12-14T07:51:31Z,2017-12-14 07:51:31,0.0007562685714285715
6,1331942,0.7820858,457,LTC.main,0,2017-12-14T07:51:05Z,2017-12-14 07:51:05,0.0017113474835886216
7,1331941,0.0860881,28,LTC.main,0,2017-12-14T07:44:46Z,2017-12-14 07:44:46,0.003074575
8,1331940,0.43779436,509,LTC.main,0,2017-12-14T07:44:17Z,2017-12-14 07:44:17,0.0008601067976424362
9,1331939,0.66614195,155,LTC.main,0,2017-12-14T07:44:12Z,2017-12-14 07:44:12,0.00429769
10,1331938,0.1787453,153,LTC.main,0,2017-12-14T07:34:39Z,2017-12-14 07:34:39,0.001168269934640523
11,1331937,0.05440879,29,LTC.main,0,2017-12-14T07:32:55Z,2017-12-14 07:32:55,0.001876165172413793
12,1331936,0.07316427,93,LTC.main,0,2017-12-14T07:32:47Z,2017-12-14 07:32:47,0.0007867125806451614
13,1331935,0.99429672,616,LTC.main,0,2017-12-14T07:31:39Z,2017-12-14 07:31:39,0.001614118051948052
14,1331934,0.01602449,19,LTC.main,0,2017-12-14T07:22:54Z,2017-12-14 07:22:54,0.0008433942105263157
15,1331933,1.07549776,659,LTC.main,0,2017-12-14T07:22:44Z,2017-12-14 07:22:44,0.0016320148103186646
16,1331932,0.027041990000000002,34,LTC.main,0,2017-12-14T07:14:12Z,2017-12-14 07:14:12,0.0007953526470588236
17,1331931,0.44222082,297,LTC.main,0,2017-12-14T07:13:44Z,2017-12-14 07:13:44,0.00148895898989899
18,1331930,0.0,1,LTC.main,0,2017-12-14T07:11:04Z,2017-12-14 07:11:04,0.0
19,1331929,0.29961894,174,LTC.main,0,2017-12-14T07:10:16Z,2017-12-14 07:10:16,0.0017219479310344827
20,1331928,0.22390589,177,LTC.main,0,2017-12-14T07:08:08Z,2017-12-14 07:08:08,0.0012650050282485875
21,1331927,0.20693572000000002,158,LTC.main,0,2017-12-14T07:08:08Z,2017-12-14 07:08:08,0.001309719746835443
22,1331926,0.15013439,143,LTC.main,0,2017-12-14T07:04:08Z,2017-12-14 07:04:08,0.0010498908391608393
23,1331925,0.09143897000000001,113,LTC.main,0,2017-12-14T07:02:12Z,2017-12-14 07:02:12,0.0008091944247787612
24,1331924,0.46214345,260,LTC.main,0,2017-12-14T07:01:24Z,2017-12-14 07:01:24,0.0017774748076923078
0,1331923,0.13438029999999998,130,LTC.main,0,2017-12-14T06:57:19Z,2017-12-14 06:57:19,0.0010336946153846154
1,1331922,0.29551845,134,LTC.main,0,2017-12-14T06:57:14Z,2017-12-14 06:57:14,0.0022053615671641788
2,1331921,0.15467792,115,LTC.main,0,2017-12-14T06:54:21Z,2017-12-14 06:54:21,0.0013450253913043476
3,1331920,0.2762731,244,LTC.main,0,2017-12-14T06:53:00Z,2017-12-14 06:53:00,0.0011322668032786884
4,1331919,0.48931272,355,LTC.main,0,2017-12-14T06:51:11Z,2017-12-14 06:51:11,0.0013783456901408449
5,1331918,0.09422861,82,LTC.main,0,2017-12-14T06:45:42Z,2017-12-14 06:45:42,0.0011491293902439025
6,1331917,0.14992046,58,LTC.main,0,2017-12-14T06:44:36Z,2017-12-14 06:44:36,0.002584835517241379
7,1331916,0.31365281,217,LTC.main,0,2017-12-14T06:44:10Z,2017-12-14 06:44:10,0.0014454046543778802
8,1331915,0.64952416,401,LTC.main,0,2017-12-14T06:41:02Z,2017-12-14 06:41:02,0.0016197609975062346
9,1331914,0.16207841,167,LTC.main,0,2017-12-14T06:35:47Z,2017-12-14 06:35:47,0.0009705294011976047
10,1331913,1.40352723,703,LTC.main,0,2017-12-14T06:33:43Z,2017-12-14 06:33:43,0.001996482546230441
11,1331912,0.26922202,233,LTC.main,0,2017-12-14T06:24:40Z,2017-12-14 06:24:40,0.001155459313304721
12,1331911,0.42377529999999997,187,LTC.main,0,2017-12-14T06:24:39Z,2017-12-14 06:24:39,0.0022661780748663104
13,1331910,0.8588476,643,LTC.main,0,2017-12-14T06:18:59Z,2017-12-14 06:18:59,0.00133568833592535
14,1331909,0.0,1,LTC.main,0,2017-12-14T06:18:46Z,2017-12-14 06:18:46,0.0
15,1331908,0.05866837,64,LTC.main,0,2017-12-14T06:09:29Z,2017-12-14 06:09:29,0.00091669328125
16,1331907,0.0,1,LTC.main,0,2017-12-14T06:09:25Z,2017-12-14 06:09:25,0.0
17,1331906,0.68316569,392,LTC.main,0,2017-12-14T06:08:41Z,2017-12-14 06:08:41,0.0017427696173469391
18,1331905,0.01036128,18,LTC.main,0,2017-12-14T06:03:43Z,2017-12-14 06:03:43,0.0005756266666666668
19,1331904,0.11560429,100,LTC.main,0,2017-12-14T06:03:37Z,2017-12-14 06:03:37,0.0011560429
20,1331903,0.09959907,84,LTC.main,0,2017-12-14T06:02:12Z,2017-12-14 06:02:12,0.0011857032142857144
21,1331902,0.013629599999999999,13,LTC.main,0,2017-12-14T06:01:09Z,2017-12-14 06:01:09,0.0010484307692307693
22,1331901,0.18435155,90,LTC.main,0,2017-12-14T06:00:56Z,2017-12-14 06:00:56,0.0020483505555555555
23,1331900,0.25405966,187,LTC.main,0,2017-12-14T06:00:07Z,2017-12-14 06:00:07,0.0013586078074866313
24,1331899,0.30676874,180,LTC.main,0,2017-12-14T05:57:58Z,2017-12-14 05:57:58,0.0017042707777777776
25,1331898,0.42467392,229,LTC.main,0,2017-12-14T05:56:09Z,2017-12-14 05:56:09,0.0018544712663755452
26,1331897,0.08340286,30,LTC.main,0,2017-12-14T05:53:53Z,2017-12-14 05:53:53,0.002780095333333333
27,1331896,0.0,1,LTC.main,0,2017-12-14T05:53:52Z,2017-12-14 05:53:52,0.0
28,1331895,0.30170536000000003,171,LTC.main,0,2017-12-14T05:53:03Z,2017-12-14 05:53:03,0.0017643588304093567
29,1331894,0.0,1,LTC.main,0,2017-12-14T05:51:00Z,2017-12-14 05:51:00,0.0
30,1331893,0.18862418,156,LTC.main,0,2017-12-14T05:50:55Z,2017-12-14 05:50:55,0.001209129358974359
31,1331892,0.14388882,107,LTC.main,0,2017-12-14T05:48:57Z,2017-12-14 05:48:57,0.0013447553271028036
32,1331891,0.10883517,97,LTC.main,0,2017-12-14T05:48:42Z,2017-12-14 05:48:42,0.0011220120618556702
33,1331890,0.0,1,LTC.main,0,2017-12-14T05:46:48Z,2017-12-14 05:46:48,0.0
34,1331889,0.2409239,217,LTC.main,0,2017-12-14T05:46:22Z,2017-12-14 05:46:22,0.0011102483870967742
35,1331888,0.07139436,93,LTC.main,0,2017-12-14T05:43:12Z,2017-12-14 05:43:12,0.0007676812903225807
36,1331887,0.47827025,403,LTC.main,0,2017-12-14T05:42:18Z,2017-12-14 05:42:18,0.0011867748138957815
37,1331886,0.32104455,240,LTC.main,0,2017-12-14T05:37:24Z,2017-12-14 05:37:24,0.001337685625
38,1331885,0.25008814,205,LTC.main,0,2017-12-14T05:35:19Z,2017-12-14 05:35:19,0.0012199421463414634
39,1331884,0.31226965,223,LTC.main,0,2017-12-14T05:32:52Z,2017-12-14 05:32:52,0.001400312331838565
40,1331883,0.32602635,291,LTC.main,0,2017-12-14T05:30:42Z,2017-12-14 05:30:42,0.0011203654639175258
41,1331882,0.03798388,11,LTC.main,0,2017-12-14T05:27:30Z,2017-12-14 05:27:30,0.00345308
42,1331881,0.05078458,34,LTC.main,0,2017-12-14T05:27:21Z,2017-12-14 05:27:21,0.001493664117647059
43,1331880,0.60000731,394,LTC.main,0,2017-12-14T05:27:00Z,2017-12-14 05:27:00,0.0015228611928934008
44,1331879,0.0,1,LTC.main,0,2017-12-14T05:23:24Z,2017-12-14 05:23:24,0.0
45,1331878,0.75315748,387,LTC.main,0,2017-12-14T05:22:58Z,2017-12-14 05:22:58,0.0019461433591731266
46,1331877,0.47376618,264,LTC.main,0,2017-12-14T05:19:15Z,2017-12-14 05:19:15,0.0017945688636363637
47,1331876,0.03016066,29,LTC.main,0,2017-12-14T05:16:20Z,2017-12-14 05:16:20,0.0010400227586206897
48,1331875,0.43257776,225,LTC.main,0,2017-12-14T05:16:11Z,2017-12-14 05:16:11,0.0019225678222222226
49,1331874,0.03238594,27,LTC.main,0,2017-12-14T05:13:55Z,2017-12-14 05:13:55,0.0011994792592592593
50,1331873,1.071403,756,LTC.main,0,2017-12-14T05:13:38Z,2017-12-14 05:13:38,0.0014171997354497355
51,1331872,0.021322,14,LTC.main,0,2017-12-14T05:06:32Z,2017-12-14 05:06:32,0.001523
52,1331871,0.18430452,79,LTC.main,0,2017-12-14T05:06:23Z,2017-12-14 05:06:23,0.0023329686075949365
53,1331870,0.07297556,94,LTC.main,0,2017-12-14T05:05:39Z,2017-12-14 05:05:39,0.000776335744680851
54,1331869,0.24917991,137,LTC.main,0,2017-12-14T05:04:28Z,2017-12-14 05:04:28,0.0018188314598540144
55,1331868,0.0,1,LTC.main,0,2017-12-14T05:03:29Z,2017-12-14 05:03:29,0.0
56,1331867,0.29025176,178,LTC.main,0,2017-12-14T05:02:57Z,2017-12-14 05:02:57,0.0016306278651685394
57,1331866,0.02176177,7,LTC.main,0,2017-12-14T05:01:12Z,2017-12-14 05:01:12,0.0031088242857142856
58,1331865,0.22086839,140,LTC.main,0,2017-12-14T05:01:10Z,2017-12-14 05:01:10,0.001577631357142857
59,1331864,0.50936878,314,LTC.main,0,2017-12-14T05:00:11Z,2017-12-14 05:00:11,0.0016221935668789807
60,1331863,0.15890503,153,LTC.main,0,2017-12-14T04:57:08Z,2017-12-14 04:57:08,0.0010385949673202618
61,1331862,0.11417409,94,LTC.main,0,2017-12-14T04:55:40Z,2017-12-14 04:55:40,0.0012146179787234045
62,1331861,0.29044111,163,LTC.main,0,2017-12-14T04:54:57Z,2017-12-14 04:54:57,0.0017818473006134968
63,1331860,0.29614933,159,LTC.main,0,2017-12-14T04:53:29Z,2017-12-14 04:53:29,0.001862574402515723
64,1331859,0.71914182,643,LTC.main,0,2017-12-14T04:52:09Z,2017-12-14 04:52:09,0.0011184165163297046
65,1331858,0.4055054,143,LTC.main,0,2017-12-14T04:50:29Z,2017-12-14 04:50:29,0.002835702097902098
66,1331857,0.0,1,LTC.main,0,2017-12-14T04:47:32Z,2017-12-14 04:47:32,0.0
67,1331856,0.16266562,157,LTC.main,0,2017-12-14T04:43:31Z,2017-12-14 04:43:31,0.0010360867515923568
68,1331855,0.00753385,15,LTC.main,0,2017-12-14T04:42:06Z,2017-12-14 04:42:06,0.0005022566666666666
69,1331854,0.13000925,138,LTC.main,0,2017-12-14T04:42:04Z,2017-12-14 04:42:04,0.0009420960144927537
70,1331853,0.0,1,LTC.main,0,2017-12-14T04:41:32Z,2017-12-14 04:41:32,0.0
71,1331852,0.15970021,122,LTC.main,0,2017-12-14T04:40:39Z,2017-12-14 04:40:39,0.0013090181147540985
72,1331851,0.9072972,301,LTC.main,0,2017-12-14T04:39:39Z,2017-12-14 04:39:39,0.003014276411960133
73,1331850,0.0,1,LTC.main,0,2017-12-14T04:37:26Z,2017-12-14 04:37:26,0.0
74,1331849,0.39074113,449,LTC.main,0,2017-12-14T04:36:50Z,2017-12-14 04:36:50,0.0008702475055679287
75,1331848,0.6151726200000001,347,LTC.main,0,2017-12-14T04:34:35Z,2017-12-14 04:34:35,0.0017728317579250722
76,1331847,0.294542,158,LTC.main,0,2017-12-14T04:28:39Z,2017-12-14 04:28:39,0.0018641898734177214
77,1331846,0.51193378,174,LTC.main,0,2017-12-14T04:26:27Z,2017-12-14 04:26:27,0.0029421481609195397
78,1331845,0.0,1,LTC.main,0,2017-12-14T04:24:52Z,2017-12-14 04:24:52,0.0
79,1331844,0.0,1,LTC.main,0,2017-12-14T04:24:48Z,2017-12-14 04:24:48,0.0
80,1331843,0.01163681,23,LTC.main,0,2017-12-14T04:24:30Z,2017-12-14 04:24:30,0.0005059482608695653
81,1331842,0.57690821,368,LTC.main,0,2017-12-14T04:24:18Z,2017-12-14 04:24:18,0.0015676853532608694
82,1331841,0.19815293,244,LTC.main,0,2017-12-14T04:20:44Z,2017-12-14 04:20:44,0.0008121021721311474
83,1331840,0.25946669,190,LTC.main,0,2017-12-14T04:20:19Z,2017-12-14 04:20:19,0.0013656141578947368
84,1331839,0.25168047,205,LTC.main,0,2017-12-14T04:16:01Z,2017-12-14 04:16:01,0.0012277096097560974
85,1331838,0.38572697,697,LTC.main,0,2017-12-14T04:14:10Z,2017-12-14 04:14:10,0.000553410286944046
86,1331837,0.5330473000000001,160,LTC.main,0,2017-12-14T04:13:35Z,2017-12-14 04:13:35,0.003331545625
87,1331836,0.32570240000000006,28,LTC.main,0,2017-12-14T04:03:23Z,2017-12-14 04:03:23,0.01163222857142857
88,1331835,0.00835562,8,LTC.main,0,2017-12-14T04:03:05Z,2017-12-14 04:03:05,0.0010444525
89,1331834,0.17462027,196,LTC.main,0,2017-12-14T04:03:02Z,2017-12-14 04:03:02,0.0008909197448979592
90,1331833,0.45518234,339,LTC.main,0,2017-12-14T04:00:52Z,2017-12-14 04:00:52,0.001342720766961652
0,1331832,0.25877495,216,LTC.main,0,2017-12-14T03:56:51Z,2017-12-14 03:56:51,0.0011980321759259259
1,1331831,0.10118780000000001,117,LTC.main,0,2017-12-14T03:54:58Z,2017-12-14 03:54:58,0.0008648529914529915
2,1331830,0.06579514,37,LTC.main,0,2017-12-14T03:53:09Z,2017-12-14 03:53:09,0.001778247027027027
3,1331829,0.11877767,88,LTC.main,0,2017-12-14T03:52:43Z,2017-12-14 03:52:43,0.00134974625
4,1331828,0.45807206,322,LTC.main,0,2017-12-14T03:51:50Z,2017-12-14 03:51:50,0.0014225840372670807
5,1331827,0.14522519,97,LTC.main,0,2017-12-14T03:48:44Z,2017-12-14 03:48:44,0.001497166907216495
6,1331826,0.0,1,LTC.main,0,2017-12-14T03:47:39Z,2017-12-14 03:47:39,0.0
7,1331825,0.00298643,4,LTC.main,0,2017-12-14T03:46:48Z,2017-12-14 03:46:48,0.0007466075
8,1331824,0.26849323,263,LTC.main,0,2017-12-14T03:46:46Z,2017-12-14 03:46:46,0.0010208868060836505
9,1331823,0.0061215900000000005,11,LTC.main,0,2017-12-14T03:44:07Z,2017-12-14 03:44:07,0.0005565081818181819
10,1331822,0.42293556,261,LTC.main,0,2017-12-14T03:43:48Z,2017-12-14 03:43:48,0.0016204427586206894
11,1331821,0.14257817,98,LTC.main,0,2017-12-14T03:40:58Z,2017-12-14 03:40:58,0.0014548792857142858
12,1331820,0.0,1,LTC.main,0,2017-12-14T03:40:44Z,2017-12-14 03:40:44,0.0
13,1331819,0.25673978000000003,209,LTC.main,0,2017-12-14T03:40:04Z,2017-12-14 03:40:04,0.00122842
14,1331818,0.12082006,84,LTC.main,0,2017-12-14T03:37:13Z,2017-12-14 03:37:13,0.0014383340476190475
15,1331817,0.16825341,159,LTC.main,0,2017-12-14T03:36:11Z,2017-12-14 03:36:11,0.0010581975471698113
16,1331816,0.07756727000000001,80,LTC.main,0,2017-12-14T03:34:33Z,2017-12-14 03:34:33,0.000969590875
17,1331815,0.85261525,572,LTC.main,0,2017-12-14T03:34:09Z,2017-12-14 03:34:09,0.0014905861013986017
18,1331814,0.48693419,89,LTC.main,0,2017-12-14T03:31:50Z,2017-12-14 03:31:50,0.005471170674157303
19,1331813,0.01390216,26,LTC.main,0,2017-12-14T03:27:04Z,2017-12-14 03:27:04,0.0005346984615384615
20,1331812,0.63146321,338,LTC.main,0,2017-12-14T03:26:47Z,2017-12-14 03:26:47,0.0018682343491124261
21,1331811,0.0017735,4,LTC.main,0,2017-12-14T03:23:09Z,2017-12-14 03:23:09,0.000443375
22,1331810,0.187771,62,LTC.main,0,2017-12-14T03:23:06Z,2017-12-14 03:23:06,0.003028564516129032
23,1331809,0.34669055,191,LTC.main,0,2017-12-14T03:22:39Z,2017-12-14 03:22:39,0.0018151337696335078
24,1331808,0.09442486,61,LTC.main,0,2017-12-14T03:20:29Z,2017-12-14 03:20:29,0.001547948524590164
25,1331807,0.2788216,70,LTC.main,0,2017-12-14T03:20:04Z,2017-12-14 03:20:04,0.003983165714285714
26,1331806,0.28260579,85,LTC.main,0,2017-12-14T03:19:06Z,2017-12-14 03:19:06,0.0033247740000000004
27,1331805,0.8964960200000001,524,LTC.main,0,2017-12-14T03:18:15Z,2017-12-14 03:18:15,0.0017108702671755727
28,1331804,1.15063301,628,LTC.main,0,2017-12-14T03:12:59Z,2017-12-14 03:12:59,0.0018322181687898086
29,1331803,0.36141853,233,LTC.main,0,2017-12-14T03:04:31Z,2017-12-14 03:04:31,0.0015511524892703862
30,1331802,0.11367302,91,LTC.main,0,2017-12-14T03:01:36Z,2017-12-14 03:01:36,0.001249154065934066
31,1331801,0.34923467,183,LTC.main,0,2017-12-14T03:00:45Z,2017-12-14 03:00:45,0.0019083861748633879
32,1331800,0.12762084,98,LTC.main,0,2017-12-14T02:58:19Z,2017-12-14 02:58:19,0.0013022534693877552
33,1331799,0.12006019,75,LTC.main,0,2017-12-14T02:57:29Z,2017-12-14 02:57:29,0.0016008025333333336
34,1331798,0.31276598,158,LTC.main,0,2017-12-14T02:56:46Z,2017-12-14 02:56:46,0.0019795315189873428
35,1331797,0.10764894,28,LTC.main,0,2017-12-14T02:54:46Z,2017-12-14 02:54:46,0.003844605
36,1331796,1.52865887,608,LTC.main,0,2017-12-14T02:54:37Z,2017-12-14 02:54:37,0.0025142415625
37,1331795,0.04572205,35,LTC.main,0,2017-12-14T02:47:04Z,2017-12-14 02:47:04,0.0013063442857142856
38,1331794,0.1045375,61,LTC.main,0,2017-12-14T02:46:58Z,2017-12-14 02:46:58,0.0017137295081967215
39,1331793,2.0515613,718,LTC.main,0,2017-12-14T02:46:09Z,2017-12-14 02:46:09,0.002857327715877437
40,1331792,0.66130338,273,LTC.main,0,2017-12-14T02:36:54Z,2017-12-14 02:36:54,0.002422356703296703
41,1331791,0.06020298,45,LTC.main,0,2017-12-14T02:33:29Z,2017-12-14 02:33:29,0.001337844
42,1331790,1.5700979,671,LTC.main,0,2017-12-14T02:33:24Z,2017-12-14 02:33:24,0.002339937257824143
43,1331789,0.32569046,124,LTC.main,0,2017-12-14T02:24:54Z,2017-12-14 02:24:54,0.002626535967741936
44,1331788,0.0,1,LTC.main,0,2017-12-14T02:24:04Z,2017-12-14 02:24:04,0.0
45,1331787,0.48311727,124,LTC.main,0,2017-12-14T02:23:53Z,2017-12-14 02:23:53,0.003896107016129032
46,1331786,0.23187067,110,LTC.main,0,2017-12-14T02:22:27Z,2017-12-14 02:22:27,0.0021079151818181817
47,1331785,1.36110346,348,LTC.main,0,2017-12-14T02:22:20Z,2017-12-14 02:22:20,0.00391121683908046
48,1331784,2.13247116,350,LTC.main,0,2017-12-14T02:17:10Z,2017-12-14 02:17:10,0.0060927747428571434
49,1331783,0.60361473,184,LTC.main,0,2017-12-14T02:14:05Z,2017-12-14 02:14:05,0.003280514836956522
50,1331782,0.28059278,72,LTC.main,0,2017-12-14T02:11:08Z,2017-12-14 02:11:08,0.0038971219444444453
51,1331781,0.16154535,82,LTC.main,0,2017-12-14T02:10:22Z,2017-12-14 02:10:22,0.001970065243902439
52,1331780,0.13638504,35,LTC.main,0,2017-12-14T02:09:39Z,2017-12-14 02:09:39,0.003896715428571429
53,1331779,0.0649294,27,LTC.main,0,2017-12-14T02:09:11Z,2017-12-14 02:09:11,0.0024047925925925924
54,1331778,0.60419768,221,LTC.main,0,2017-12-14T02:08:51Z,2017-12-14 02:08:51,0.002733926153846153
55,1331777,0.57342233,241,LTC.main,0,2017-12-14T02:06:14Z,2017-12-14 02:06:14,0.002379345767634855
56,1331776,0.0,1,LTC.main,0,2017-12-14T02:03:59Z,2017-12-14 02:03:59,0.0
57,1331775,0.65997265,442,LTC.main,0,2017-12-14T02:03:55Z,2017-12-14 02:03:55,0.0014931507918552035
58,1331774,1.90385698,671,LTC.main,0,2017-12-14T02:02:58Z,2017-12-14 02:02:58,0.002837342742175857
0,1331773,4.173747799999999,803,LTC.main,0,2017-12-14T01:57:49Z,2017-12-14 01:57:49,0.005197693399750934
1,1331772,1.14267282,155,LTC.main,0,2017-12-14T01:56:08Z,2017-12-14 01:56:08,0.007372082709677419
2,1331771,1.28512757,175,LTC.main,0,2017-12-14T01:49:05Z,2017-12-14 01:49:05,0.0073435861142857155
3,1331770,0.25292266,68,LTC.main,0,2017-12-14T01:36:10Z,2017-12-14 01:36:10,0.0037194508823529416
4,1331769,1.23915902,308,LTC.main,0,2017-12-14T01:35:29Z,2017-12-14 01:35:29,0.004023243571428571
5,1331768,0.6760215,133,LTC.main,0,2017-12-14T01:31:35Z,2017-12-14 01:31:35,0.005082868421052632
6,1331767,3.19300436,775,LTC.main,0,2017-12-14T01:29:59Z,2017-12-14 01:29:59,0.004120005625806452
7,1331766,0.0,1,LTC.main,0,2017-12-14T01:22:56Z,2017-12-14 01:22:56,0.0
8,1331765,0.0,1,LTC.main,0,2017-12-14T01:22:09Z,2017-12-14 01:22:09,0.0
9,1331764,3.06589001,690,LTC.main,0,2017-12-14T01:22:03Z,2017-12-14 01:22:03,0.004443318855072463
10,1331763,1.18521004,196,LTC.main,0,2017-12-14T01:21:07Z,2017-12-14 01:21:07,0.00604699
11,1331762,0.11443177,24,LTC.main,0,2017-12-14T01:11:06Z,2017-12-14 01:11:06,0.004767990416666667
12,1331761,0.04259991,14,LTC.main,0,2017-12-14T01:10:48Z,2017-12-14 01:10:48,0.003042850714285714
13,1331760,2.58988194,574,LTC.main,0,2017-12-14T01:10:44Z,2017-12-14 01:10:44,0.004511989442508711
14,1331759,0.0,1,LTC.main,0,2017-12-14T01:06:27Z,2017-12-14 01:06:27,0.0
15,1331758,0.04846694,18,LTC.main,0,2017-12-14T01:03:59Z,2017-12-14 01:03:59,0.002692607777777777
16,1331757,1.05687604,245,LTC.main,0,2017-12-14T01:03:53Z,2017-12-14 01:03:53,0.004313779755102041
17,1331756,0.84624087,151,LTC.main,0,2017-12-14T01:00:42Z,2017-12-14 01:00:42,0.0056042441721854295
18,1331755,1.0979497999999999,235,LTC.main,0,2017-12-14T00:59:26Z,2017-12-14 00:59:26,0.004672126808510639
19,1331754,0.0,1,LTC.main,0,2017-12-14T00:57:46Z,2017-12-14 00:57:46,0.0
20,1331753,0.0,1,LTC.main,0,2017-12-14T00:56:53Z,2017-12-14 00:56:53,0.0
21,1331752,1.2389332,206,LTC.main,0,2017-12-14T00:56:48Z,2017-12-14 00:56:48,0.006014238834951456
22,1331751,0.04944478,18,LTC.main,0,2017-12-14T00:54:27Z,2017-12-14 00:54:27,0.002746932222222222
23,1331750,1.1981543,272,LTC.main,0,2017-12-14T00:54:22Z,2017-12-14 00:54:22,0.004404979044117648
24,1331749,0.51453039,103,LTC.main,0,2017-12-14T00:51:24Z,2017-12-14 00:51:24,0.00499544067961165
25,1331748,0.08064829,24,LTC.main,0,2017-12-14T00:50:15Z,2017-12-14 00:50:15,0.003360345416666667
26,1331747,0.25685461,72,LTC.main,0,2017-12-14T00:50:04Z,2017-12-14 00:50:04,0.003567425138888889
27,1331746,0.04252430000000002,50,LTC.main,0,2017-12-14T00:49:26Z,2017-12-14 00:49:26,0.000850486
28,1331745,2.66521352,566,LTC.main,0,2017-12-14T00:49:23Z,2017-12-14 00:49:23,0.004708857809187279
29,1331744,0.28650285000000003,66,LTC.main,0,2017-12-14T00:42:27Z,2017-12-14 00:42:27,0.0043409522727272725
30,1331743,2.18810317,771,LTC.main,0,2017-12-14T00:41:38Z,2017-12-14 00:41:38,0.002838006705577173
31,1331742,2.3341144000000003,374,LTC.main,0,2017-12-14T00:41:13Z,2017-12-14 00:41:13,0.006240947593582889
32,1331741,0.15129820000000002,41,LTC.main,0,2017-12-14T00:28:53Z,2017-12-14 00:28:53,0.0036902000000000003
33,1331740,0.54687513,141,LTC.main,0,2017-12-14T00:28:30Z,2017-12-14 00:28:30,0.003878547021276596
34,1331739,1.99193522,481,LTC.main,0,2017-12-14T00:26:46Z,2017-12-14 00:26:46,0.004141237463617464
35,1331738,1.60427587,166,LTC.main,0,2017-12-14T00:24:10Z,2017-12-14 00:24:10,0.00966431246987952
36,1331737,0.23391946,73,LTC.main,0,2017-12-14T00:19:08Z,2017-12-14 00:19:08,0.003204376164383561
37,1331736,0.0,1,LTC.main,0,2017-12-14T00:18:19Z,2017-12-14 00:18:19,0.0
38,1331735,1.49425449,326,LTC.main,0,2017-12-14T00:18:16Z,2017-12-14 00:18:16,0.00458360273006135
39,1331734,2.47143047,543,LTC.main,0,2017-12-14T00:14:13Z,2017-12-14 00:14:13,0.004551437329650092
40,1331733,0.54317958,269,LTC.main,0,2017-12-14T00:08:01Z,2017-12-14 00:08:01,0.002019254944237918
41,1331732,1.7688080000000002,335,LTC.main,0,2017-12-14T00:07:11Z,2017-12-14 00:07:11,0.005280023880597015
42,1331731,2.43421454,600,LTC.main,0,2017-12-14T00:02:26Z,2017-12-14 00:02:26,0.0040570242333333355
43,1331730,0.19985017,25,LTC.main,0,2017-12-13T23:55:45Z,2017-12-13 23:55:45,0.0079940068
44,1331729,1.01668951,194,LTC.main,0,2017-12-13T23:55:30Z,2017-12-13 23:55:30,0.005240667577319586
45,1331728,0.37474703,95,LTC.main,0,2017-12-13T23:53:40Z,2017-12-13 23:53:40,0.003944705578947368
46,1331727,1.61425766,381,LTC.main,0,2017-12-13T23:52:28Z,2017-12-13 23:52:28,0.004236896745406824
47,1331726,0.25509724,66,LTC.main,0,2017-12-13T23:49:02Z,2017-12-13 23:49:02,0.003865109696969697
48,1331725,1.86832284,448,LTC.main,0,2017-12-13T23:48:23Z,2017-12-13 23:48:23,0.004170363482142858
49,1331724,0.52044893,484,LTC.main,0,2017-12-13T23:43:30Z,2017-12-13 23:43:30,0.0010753077066115702
50,1331723,1.60113882,274,LTC.main,0,2017-12-13T23:43:13Z,2017-12-13 23:43:13,0.0058435723357664225
51,1331722,1.59623408,308,LTC.main,0,2017-12-13T23:40:03Z,2017-12-13 23:40:03,0.005182578181818182
52,1331721,2.25766313,416,LTC.main,0,2017-12-13T23:36:52Z,2017-12-13 23:36:52,0.005427074831730771
53,1331720,0.36857116,98,LTC.main,0,2017-12-13T23:28:04Z,2017-12-13 23:28:04,0.0037609302040816327
54,1331719,0.11236473,36,LTC.main,0,2017-12-13T23:27:08Z,2017-12-13 23:27:08,0.0031212425
55,1331718,1.18701023,412,LTC.main,0,2017-12-13T23:26:48Z,2017-12-13 23:26:48,0.002881092791262136
